DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR422,2017,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR422,2018,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR422,2019,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR423,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR423,2018,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR423,2019,29.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR424,2017,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR424,2018,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR424,2019,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR425,2017,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR425,2018,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR425,2019,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR510,2017,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR510,2018,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR510,2019,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR521,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR521,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR521,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR522,2017,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR522,2018,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR522,2019,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR611,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR611,2018,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR611,2019,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR612,2017,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR612,2018,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR612,2019,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR613,2017,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR613,2018,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR613,2019,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR621,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR621,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR621,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR622,2017,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR622,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR622,2019,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR631,2017,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR631,2018,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR631,2019,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR632,2017,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR632,2018,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR632,2019,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR633,2017,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR633,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR633,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR711,2017,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR711,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR711,2019,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR712,2017,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR712,2018,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR712,2019,28.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR713,2017,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR713,2018,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR713,2019,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR714,2017,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR714,2018,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR714,2019,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR715,2017,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR715,2018,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR715,2019,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR721,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR721,2018,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR721,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR722,2017,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR722,2018,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR722,2019,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR723,2017,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR723,2018,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR723,2019,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR811,2017,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR811,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR811,2019,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR812,2017,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR812,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR812,2019,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR813,2017,28.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR813,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR813,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR821,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR821,2018,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR821,2019,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR822,2017,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR822,2018,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR822,2019,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR823,2017,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR823,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR823,2019,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR831,2017,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR831,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR831,2019,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR832,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR832,2018,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR832,2019,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR833,2017,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR833,2018,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR833,2019,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR834,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR834,2018,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR834,2019,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR901,2017,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR901,2018,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR901,2019,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR902,2017,28.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR902,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR902,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR903,2017,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR903,2018,29.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR903,2019,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR904,2017,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR904,2018,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR904,2019,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR905,2017,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR905,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR905,2019,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR906,2017,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR906,2018,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TR906,2019,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA11,2017,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA11,2018,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA11,2019,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA12,2017,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA12,2018,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA12,2019,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA13,2017,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA13,2018,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA13,2019,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA21,2017,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA21,2018,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA21,2019,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA22,2017,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA22,2018,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA22,2019,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA23,2017,28.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA23,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA23,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA24,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA24,2018,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRA24,2019,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB11,2017,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB11,2018,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB11,2019,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB12,2017,29.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB12,2018,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB12,2019,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB13,2017,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB13,2018,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB13,2019,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB14,2017,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB14,2018,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB14,2019,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB21,2017,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB21,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB21,2019,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB22,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB22,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB22,2019,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB23,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB23,2018,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB23,2019,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB24,2017,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB24,2018,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRB24,2019,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC11,2017,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC11,2018,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC11,2019,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC12,2017,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC12,2018,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC12,2019,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC13,2017,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC13,2018,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC13,2019,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC21,2017,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC21,2018,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC21,2019,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC22,2017,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC22,2018,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC22,2019,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC31,2017,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC31,2018,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC31,2019,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC32,2017,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC32,2018,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC32,2019,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC33,2017,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC33,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC33,2019,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC34,2017,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC34,2018,29.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,TRC34,2019,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC11,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC11,2018,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC12,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC12,2018,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC13,2017,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC13,2018,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC14,2017,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC14,2018,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC21,2017,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC21,2018,29.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC22,2017,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC22,2018,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC23,2017,29.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKC23,2018,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD11,2017,28.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD11,2018,29.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD12,2017,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD12,2018,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD33,2017,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD33,2018,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD34,2017,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD34,2018,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD35,2017,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD35,2018,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD36,2017,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD36,2018,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD37,2017,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD37,2018,29.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD41,2017,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD41,2018,29.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD42,2017,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD42,2018,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD44,2017,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD44,2018,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD45,2017,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD45,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD46,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD46,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD47,2017,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD47,2018,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD61,2017,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD61,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD62,2017,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD62,2018,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,UKD63,2017,30.8,
